"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000157106.16",1.971280485888,2.40372037216755,1.01370019128529,2.37123401261257,0.0177288022438676,0.0450200886934013
"ENSG00000087237.12",2.30291413681407,-2.30075226482545,0.95696739536117,-2.40421175891486,0.0162073818842452,0.0417232772954681
"ENSG00000153976.3",13.2791538734738,-1.07134175102584,0.367769298441991,-2.91308098735931,0.00357881771383102,0.0109874192639567
"ENSG00000133048.13",8.47356389276162,-3.56871074347787,0.654758684275156,-5.45042139827221,5.02506085779307e-08,3.26732102381256e-07
"ENSG00000181396.13",1.47949007238263,-4.14316776150991,1.31888228570706,-3.14142346622598,0.00168128744119241,0.00559770797008849
"ENSG00000134504.14",4.83625084553321,3.86576736473709,0.922796311400655,4.18918814149731,2.79954225587152e-05,0.000130569331784758
"ENSG00000141665.13",1.63951684564221,3.41953776056478,1.11238563782327,3.07405781259113,0.00211168506843915,0.00686846103741532
"ENSG00000168461.13",5.9543258326101,-2.82891457755339,0.646965906703415,-4.37258679049719,1.22782980654254e-05,6.00969233614942e-05
"ENSG00000154856.13",12.4588789310739,1.05336216123739,0.372305505754656,2.82929514862328,0.00466506544438082,0.0138945671559683
"ENSG00000152217.19",3.78014621642605,3.41042175932107,0.947962651169065,3.59763304505215,0.000321126242720305,0.00125272733776358
"ENSG00000101670.12",15.3238070703568,1.85092042341898,0.335777278323325,5.51234566156884,3.54082649279428e-08,2.3395522286745e-07
"ENSG00000082212.13",1.54702375397988,-2.85917107934211,1.20292741171126,-2.37684423141935,0.0174614602134058,0.0444376007793905
"ENSG00000166573.6",4.93365546724557,5.0550590183201,0.982580144542848,5.14467857547844,2.67979235767151e-07,1.6094893872475e-06
"ENSG00000187902.11",8.05320779537704,1.33553122942444,0.539462681528236,2.47566935611011,0.0132986673280443,0.0350839327657842
"ENSG00000267454.6",6.68242730176144,1.35273226925773,0.480329109164449,2.81626127471404,0.00485861362676742,0.0143946051827369
"ENSG00000183647.10",1.17171632447771,3.56217872252202,1.24171465530422,2.86875789643418,0.00412087094453038,0.0124290859394511
"ENSG00000179270.7",4.4274010628467,-1.57210939694079,0.608795490452979,-2.58232759866708,0.00981363802310484,0.0268652607045055
"ENSG00000230773.9",17.4993084544287,2.38660593684759,0.417044920627169,5.72265916405004,1.04869519249916e-08,7.26798405612354e-08
"ENSG00000115310.18",5.26001786022563,-1.81158609452909,0.583610563926394,-3.10410093049236,0.00190858210011041,0.00627062356538163
"ENSG00000227088.2",2.01701566249949,3.73472781732657,1.07617744867193,3.47036431764619,0.00051975286397315,0.00194123260680775
"ENSG00000153563.15",13.2459786868732,1.28170713907516,0.37915113300204,3.38046501121298,0.000723632877181122,0.002618320354412
"ENSG00000144057.15",7.82330472268241,1.36389861259932,0.467346817861122,2.91838643267412,0.00351848014743517,0.0108219188907576
